team,season,week,games_played,wins,losses,win_rate,points_for,points_against,margin,points_per_game,points_allowed_per_game,margin_per_game,home_wins,home_losses,away_wins,away_losses,rolling_win_rate,rolling_ppg,rolling_papg,rolling_margin,trend_win_rate,trend_ppg,trend_papg,trend_margin,momentum_win_rate,momentum_ppg,momentum_papg,momentum_margin
Nebraska-Kearney,2023,10,4,2,2,0.5,88.0,76.0,12.0,22.0,19.0,3.0,2,2,0,0,0.38888888888888884,20.722222222222225,23.055555555555557,-2.3333333333333335,-0.11111111111111116,-3.944444444444443,3.555555555555557,-7.5,0.19047619047619052,0.8571428571428577,-5.11904761904762,5.976190476190476
Nebraska-Kearney,2023,11,5,0,5,0.0,83.0,165.0,-82.0,16.6,33.0,-16.4,0,0,0,5,0.16666666666666666,18.366666666666667,27.833333333333332,-9.466666666666667,-0.33333333333333337,-6.300000000000001,8.333333333333332,-14.633333333333333,-0.3333333333333333,-4.649999999999999,9.520833333333332,-14.17083333333333
Nebraska-Kearney,2024,4,1,1,0,1.0,21.0,14.0,7.0,21.0,14.0,7.0,1,0,0,0,1.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska-Kearney,2024,5,1,1,0,1.0,18.0,6.0,12.0,18.0,6.0,12.0,0,0,1,0,1.0,19.5,10.0,9.5,0.0,0.0,0.0,0.0,0.0,-3.0,-8.0,5.0
Nebraska-Kearney,2024,6,2,1,1,0.5,53.0,42.0,11.0,26.5,21.0,5.5,0,0,1,1,0.8333333333333334,21.833333333333332,13.666666666666666,8.166666666666666,0.0,0.0,0.0,0.0,-0.5,7.0,11.0,-4.0
Nebraska-Kearney,2024,7,2,1,1,0.5,38.0,46.0,-8.0,19.0,23.0,-4.0,1,1,0,0,0.6666666666666666,21.166666666666668,16.666666666666668,4.5,0.0,0.0,0.0,0.0,-0.33333333333333337,-2.833333333333332,9.333333333333334,-12.166666666666666
Nebraska-Kearney,2024,8,3,2,1,0.6666666666666666,88.0,42.0,46.0,29.33333333333333,14.0,15.333333333333334,0,0,2,1,0.5555555555555555,24.944444444444443,19.333333333333332,5.611111111111112,0.0,0.0,0.0,0.0,-0.08333333333333337,8.208333333333329,-2.0,10.208333333333334
Nebraska-Kearney,2024,9,3,1,2,0.3333333333333333,48.0,66.0,-18.0,16.0,22.0,-6.0,1,2,0,0,0.49999999999999994,21.444444444444443,19.666666666666668,1.777777777777778,-0.3333333333333334,-0.3888888888888893,6.000000000000002,-6.388888888888888,-0.39999999999999997,-6.766666666666666,6.4,-13.166666666666668
Nebraska-Kearney,2024,10,4,3,1,0.75,112.0,65.0,47.0,28.0,16.25,11.75,0,0,3,1,0.5833333333333334,24.444444444444443,17.416666666666668,7.027777777777779,-0.25,2.6111111111111107,3.7500000000000018,-1.1388888888888875,0.08333333333333337,6.361111111111114,-0.41666666666666785,6.777777777777778
Nebraska-Kearney,2024,11,5,4,1,0.8,126.0,78.0,48.0,25.2,15.6,9.6,0,0,4,1,0.6277777777777778,23.066666666666666,17.95,5.116666666666666,-0.2055555555555556,1.2333333333333343,4.283333333333333,-3.05,0.12142857142857144,2.6523809523809554,-1.007142857142858,3.659523809523809
Nebraska-Kearney,2024,12,4,1,3,0.25,83.0,108.0,-25.0,20.75,27.0,-6.25,1,3,0,0,0.6,24.650000000000002,19.616666666666667,5.033333333333334,-0.2333333333333334,2.81666666666667,5.950000000000001,-3.133333333333332,-0.44375,-2.1291666666666664,10.51875,-12.647916666666667
Nevada,2022,2,1,1,0,1.0,38.0,14.0,24.0,38.0,14.0,24.0,1,0,0,0,1.0,38.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2022,3,1,1,0,1.0,23.0,12.0,11.0,23.0,12.0,11.0,0,0,1,0,1.0,30.5,13.0,17.5,0.0,0.0,0.0,0.0,0.0,-15.0,-2.0,-13.0
Nevada,2022,4,2,1,1,0.5,23.0,39.0,-16.0,11.5,19.5,-8.0,0,0,1,1,0.8333333333333334,24.166666666666668,15.166666666666666,9.0,0.0,0.0,0.0,0.0,-0.5,-19.0,6.5,-25.5
Nevada,2022,6,2,1,1,0.5,79.0,69.0,10.0,39.5,34.5,5.0,1,1,0,0,0.6666666666666666,24.666666666666668,22.0,2.6666666666666665,0.0,0.0,0.0,0.0,-0.33333333333333337,15.333333333333332,19.333333333333336,-4.0
Nevada,2022,7,3,1,2,0.3333333333333333,43.0,87.0,-44.0,14.333333333333334,29.0,-14.666666666666666,0,0,1,2,0.4444444444444444,21.777777777777775,27.666666666666668,-5.888888888888888,0.0,0.0,0.0,0.0,-0.4166666666666667,-13.666666666666666,9.0,-22.666666666666664
Nevada,2022,8,3,1,2,0.3333333333333333,93.0,86.0,7.0,31.0,28.666666666666668,2.333333333333333,1,2,0,0,0.38888888888888884,28.277777777777782,30.722222222222225,-2.444444444444444,-0.44444444444444453,4.111111111111114,15.555555555555559,-11.444444444444445,-0.3333333333333334,5.733333333333334,6.866666666666667,-1.1333333333333342
Nevada,2022,9,4,1,3,0.25,59.0,118.0,-59.0,14.75,29.5,-14.75,0,0,1,3,0.3055555555555555,20.02777777777778,29.055555555555557,-9.027777777777777,-0.5277777777777779,-4.138888888888889,13.888888888888891,-18.02777777777778,-0.36111111111111116,-11.472222222222218,6.555555555555557,-18.02777777777778
Nevada,2022,11,4,1,3,0.25,100.0,109.0,-9.0,25.0,27.25,-2.25,1,3,0,0,0.27777777777777773,23.583333333333332,28.472222222222225,-4.888888888888889,-0.5555555555555556,-0.5833333333333357,13.305555555555559,-13.88888888888889,-0.30952380952380953,0.41666666666666785,3.3690476190476204,-2.9523809523809526
Nevada,2022,12,5,1,4,0.2,103.0,150.0,-47.0,20.6,30.0,-9.4,1,4,0,0,0.2333333333333333,20.116666666666667,28.916666666666668,-8.799999999999999,-0.6000000000000001,-4.050000000000001,13.750000000000002,-17.799999999999997,-0.32083333333333325,-4.035416666666666,5.697916666666664,-9.733333333333334
Nevada,2022,13,5,1,4,0.2,87.0,153.0,-66.0,17.4,30.6,-13.2,0,0,1,4,0.21666666666666667,21.0,29.28333333333333,-8.283333333333333,-0.6166666666666667,-3.166666666666668,14.116666666666665,-17.28333333333333,-0.28518518518518515,-6.787037037037038,5.6648148148148145,-12.45185185185185
Nevada,2023,3,1,0,1,0.0,6.0,33.0,-27.0,6.0,33.0,-27.0,0,1,0,0,0.0,6.0,33.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2023,4,1,0,1,0.0,14.0,66.0,-52.0,14.0,66.0,-52.0,0,0,0,1,0.0,10.0,49.5,-39.5,0.0,0.0,0.0,0.0,0.0,8.0,33.0,-25.0
Nevada,2023,5,2,0,2,0.0,38.0,101.0,-63.0,19.0,50.5,-31.5,0,0,0,2,0.0,13.0,49.833333333333336,-36.833333333333336,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0
Nevada,2023,7,2,0,2,0.0,30.0,64.0,-34.0,15.0,32.0,-17.0,0,2,0,0,0.0,16.0,49.5,-33.5,0.0,0.0,0.0,0.0,0.0,2.0,-17.833333333333336,19.833333333333336
Nevada,2023,8,3,0,3,0.0,47.0,128.0,-81.0,15.666666666666666,42.66666666666666,-27.0,0,0,0,3,0.0,16.555555555555554,41.72222222222222,-25.166666666666668,0.0,0.0,0.0,0.0,0.0,2.166666666666666,-2.708333333333343,4.875
Nevada,2023,9,3,0,3,0.0,57.0,109.0,-52.0,19.0,36.333333333333336,-17.333333333333332,0,3,0,0,0.0,16.555555555555554,37.0,-20.444444444444443,0.0,3.5555555555555536,-12.833333333333336,16.388888888888893,0.0,5.066666666666666,-8.499999999999993,13.566666666666666
Nevada,2023,10,4,1,3,0.25,91.0,133.0,-42.0,22.75,33.25,-10.5,1,3,0,0,0.08333333333333333,19.13888888888889,37.416666666666664,-18.277777777777775,0.08333333333333333,6.138888888888889,-12.416666666666671,18.55555555555556,0.25,7.972222222222221,-10.166666666666664,18.13888888888889
Nevada,2023,11,4,1,3,0.25,53.0,128.0,-75.0,13.25,32.0,-18.75,0,0,1,3,0.16666666666666666,18.333333333333332,33.861111111111114,-15.527777777777777,0.16666666666666666,5.333333333333332,-15.972222222222221,21.305555555555557,0.2142857142857143,-2.666666666666668,-9.964285714285715,7.2976190476190474
Nevada,2023,12,5,1,4,0.2,77.0,169.0,-92.0,15.4,33.8,-18.4,0,0,1,4,0.2333333333333333,17.133333333333333,33.016666666666666,-15.883333333333333,0.2333333333333333,4.133333333333333,-16.81666666666667,20.950000000000003,0.1375,-0.1833333333333318,-6.918750000000003,6.735416666666666
Nevada,2023,13,5,1,4,0.2,105.0,160.0,-55.0,21.0,32.0,-11.0,1,4,0,0,0.21666666666666667,16.55,32.6,-16.05,0.21666666666666667,3.5500000000000007,-17.233333333333334,20.783333333333335,0.12222222222222223,5.437037037037037,-7.950000000000003,13.387037037037036
Nevada,2024,2,1,0,1,0.0,24.0,29.0,-5.0,24.0,29.0,-5.0,0,1,0,0,0.0,24.0,29.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2024,3,1,1,0,1.0,28.0,26.0,2.0,28.0,26.0,2.0,0,0,1,0,0.5,26.0,27.5,-1.5,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,7.0
Nevada,2024,4,2,0,2,0.0,41.0,49.0,-8.0,20.5,24.5,-4.0,0,2,0,0,0.3333333333333333,24.166666666666668,26.5,-2.3333333333333335,0.0,0.0,0.0,0.0,-0.5,-5.5,-3.0,-2.5
Nevada,2024,6,2,1,1,0.5,28.0,53.0,-25.0,14.0,26.5,-12.5,0,0,1,1,0.5,20.833333333333332,25.666666666666668,-4.833333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,-10.166666666666668,0.0,-10.166666666666666
Nevada,2024,7,3,1,2,0.3333333333333333,90.0,65.0,25.0,30.0,21.666666666666668,8.333333333333334,1,2,0,0,0.27777777777777773,21.5,24.222222222222225,-2.722222222222222,0.0,0.0,0.0,0.0,-0.041666666666666685,8.375,-4.833333333333332,13.208333333333334
Nevada,2024,8,4,2,2,0.5,132.0,102.0,30.0,33.0,25.5,7.5,2,2,0,0,0.4444444444444444,25.666666666666668,24.555555555555557,1.1111111111111114,0.1111111111111111,1.5,-1.9444444444444429,3.4444444444444446,0.13333333333333336,9.7,-0.03333333333333499,9.733333333333334
Nevada,2024,9,3,1,2,0.3333333333333333,59.0,88.0,-29.0,19.666666666666668,29.33333333333333,-9.666666666666666,0,0,1,2,0.38888888888888884,27.555555555555557,25.5,2.055555555555556,0.055555555555555525,3.3888888888888893,-1.0,4.388888888888889,-0.055555555555555525,-5.25,3.8055555555555465,-9.055555555555555
Nevada,2024,10,5,2,3,0.4,153.0,126.0,27.0,30.6,25.2,5.4,2,3,0,0,0.41111111111111115,27.75555555555556,26.677777777777777,1.0777777777777782,0.07777777777777783,3.588888888888892,0.17777777777777715,3.4111111111111114,0.01904761904761909,6.433333333333337,-0.8714285714285737,7.3047619047619055
Nevada,2024,11,4,1,3,0.25,72.0,122.0,-50.0,18.0,30.5,-12.5,0,0,1,3,0.3277777777777778,22.755555555555556,28.344444444444445,-5.588888888888889,-0.005555555555555536,-1.4111111111111114,1.844444444444445,-3.255555555555555,-0.1333333333333333,-6.970833333333331,4.537500000000001,-11.508333333333333
Nevada,2024,13,6,2,4,0.3333333333333333,174.0,164.0,10.0,29.0,27.33333333333333,1.6666666666666667,2,4,0,0,0.3277777777777778,25.866666666666664,27.677777777777777,-1.811111111111111,-0.005555555555555536,1.6999999999999957,1.1777777777777771,0.5222222222222226,-0.03518518518518515,4.803703703703704,0.8666666666666636,3.9370370370370367
Nevada,2024,14,5,1,4,0.2,93.0,150.0,-57.0,18.6,30.0,-11.4,0,0,1,4,0.26111111111111107,21.866666666666664,29.277777777777775,-7.411111111111111,-0.07222222222222224,-2.3000000000000043,2.777777777777775,-5.0777777777777775,-0.16499999999999998,-6.076666666666664,3.446666666666669,-9.523333333333333
New Hampshire,2022,3,1,1,0,1.0,31.0,21.0,10.0,31.0,21.0,10.0,1,0,0,0,1.0,31.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2022,4,1,1,0,1.0,28.0,23.0,5.0,28.0,23.0,5.0,0,0,1,0,1.0,29.5,22.0,7.5,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-5.0
New Hampshire,2022,5,2,2,0,1.0,65.0,37.0,28.0,32.5,18.5,14.0,0,0,2,0,1.0,30.5,20.833333333333332,9.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,-3.5,6.5
New Hampshire,2022,6,2,1,1,0.5,58.0,66.0,-8.0,29.0,33.0,-4.0,1,1,0,0,0.8333333333333334,29.833333333333332,24.833333333333332,5.0,0.0,0.0,0.0,0.0,-0.5,-1.5,12.166666666666668,-13.666666666666666
New Hampshire,2022,7,3,2,1,0.6666666666666666,72.0,81.0,-9.0,24.0,27.0,-3.0,0,0,2,1,0.7222222222222222,28.5,26.166666666666668,2.3333333333333335,0.0,0.0,0.0,0.0,-0.20833333333333337,-6.125,3.125,-9.25
New Hampshire,2022,8,3,2,1,0.6666666666666666,82.0,80.0,2.0,27.33333333333333,26.666666666666668,0.6666666666666666,2,1,0,0,0.611111111111111,26.777777777777775,28.88888888888889,-2.111111111111111,-0.38888888888888895,-3.722222222222225,8.055555555555557,-11.777777777777777,-0.16666666666666674,-1.56666666666667,2.166666666666668,-3.733333333333334
New Hampshire,2022,10,4,3,1,0.75,86.0,81.0,5.0,21.5,20.25,1.25,0,0,3,1,0.6944444444444443,24.277777777777775,24.63888888888889,-0.36111111111111116,-0.3055555555555557,-6.222222222222225,3.805555555555557,-10.027777777777777,-0.05555555555555569,-7.138888888888886,-4.611111111111111,-2.527777777777778
New Hampshire,2022,11,4,3,1,0.75,122.0,102.0,20.0,30.5,25.5,5.0,3,1,0,0,0.7222222222222222,26.444444444444443,24.13888888888889,2.3055555555555554,-0.2777777777777778,-4.055555555555557,3.305555555555557,-7.361111111111111,-0.04761904761904767,2.880952380952383,1.2976190476190474,1.583333333333333
New Hampshire,2022,12,5,3,2,0.6,120.0,121.0,-1.0,24.0,24.2,-0.2,0,0,3,2,0.7000000000000001,25.333333333333332,23.316666666666666,2.0166666666666666,-0.29999999999999993,-5.166666666666668,2.4833333333333343,-7.6499999999999995,-0.19166666666666665,-3.9791666666666643,-0.1645833333333364,-3.8145833333333337
New Hampshire,2022,13,5,4,1,0.8,153.0,130.0,23.0,30.6,26.0,4.6,4,1,0,0,0.7166666666666668,28.366666666666664,25.233333333333334,3.133333333333333,-0.2833333333333332,-2.1333333333333364,4.400000000000002,-6.533333333333333,0.029629629629629783,3.062962962962967,1.6537037037037017,1.4092592592592585
New Hampshire,2022,14,6,4,2,0.6666666666666666,162.0,162.0,0.0,27.0,27.0,0.0,0,0,4,2,0.6888888888888888,27.2,25.733333333333334,1.4666666666666666,-0.3111111111111112,-3.3000000000000007,4.900000000000002,-8.2,-0.10666666666666658,-0.8433333333333337,2.4883333333333333,-3.331666666666667
New Hampshire,2023,2,1,1,0,1.0,51.0,17.0,34.0,51.0,17.0,34.0,0,0,1,0,1.0,51.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2023,4,2,1,1,0.5,93.0,62.0,31.0,46.5,31.0,15.5,0,0,1,1,0.75,48.75,24.0,24.75,0.0,0.0,0.0,0.0,-0.5,-4.5,14.0,-18.5
New Hampshire,2023,5,1,1,0,1.0,24.0,7.0,17.0,24.0,7.0,17.0,1,0,0,0,0.8333333333333334,40.5,18.333333333333332,22.166666666666668,0.0,0.0,0.0,0.0,0.25,-24.75,-17.0,-7.75
New Hampshire,2023,7,2,1,1,0.5,75.0,61.0,14.0,37.5,30.5,7.0,1,1,0,0,0.6666666666666666,36.0,22.833333333333332,13.166666666666666,0.0,0.0,0.0,0.0,-0.33333333333333337,-3.0,12.166666666666668,-15.166666666666668
New Hampshire,2023,8,3,1,2,0.3333333333333333,118.0,91.0,27.0,39.333333333333336,30.33333333333333,9.0,0,0,1,2,0.611111111111111,33.611111111111114,22.61111111111111,11.0,0.0,0.0,0.0,0.0,-0.4166666666666667,-0.4166666666666643,8.958333333333329,-9.375
New Hampshire,2023,9,4,2,2,0.5,163.0,105.0,58.0,40.75,26.25,14.5,0,0,2,2,0.4444444444444444,39.19444444444445,29.027777777777775,10.166666666666666,-0.38888888888888895,-1.30555555555555,10.694444444444443,-12.000000000000002,-0.16666666666666674,1.0833333333333286,3.0833333333333357,-2.0
New Hampshire,2023,10,3,2,1,0.6666666666666666,113.0,92.0,21.0,37.66666666666666,30.666666666666668,7.0,2,1,0,0,0.5,39.25,29.083333333333332,10.166666666666666,-0.33333333333333337,-1.25,10.75,-12.000000000000002,0.02777777777777768,-2.1805555555555642,6.986111111111114,-9.166666666666668
New Hampshire,2023,11,5,2,3,0.4,191.0,139.0,52.0,38.2,27.8,10.4,0,0,2,3,0.5222222222222221,38.87222222222222,28.23888888888889,10.633333333333333,-0.3111111111111112,-1.62777777777778,9.905555555555559,-11.533333333333335,-0.24285714285714288,-1.3357142857142819,3.121428571428577,-4.457142857142857
New Hampshire,2023,12,4,2,2,0.5,146.0,137.0,9.0,36.5,34.25,2.25,2,2,0,0,0.5222222222222223,37.455555555555556,30.905555555555555,6.55,-0.3111111111111111,-3.0444444444444443,12.572222222222223,-15.616666666666667,-0.11250000000000004,-2.8687499999999986,9.181249999999999,-12.05
New Hampshire,2024,2,1,0,1,0.0,3.0,57.0,-54.0,3.0,57.0,-54.0,0,0,0,1,0.0,3.0,57.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2024,4,1,1,0,1.0,45.0,6.0,39.0,45.0,6.0,39.0,1,0,0,0,0.5,24.0,31.5,-7.5,0.0,0.0,0.0,0.0,1.0,42.0,-51.0,93.0
New Hampshire,2024,6,2,1,1,0.5,24.0,77.0,-53.0,12.0,38.5,-26.5,0,0,1,1,0.5,20.0,33.833333333333336,-13.833333333333334,0.0,0.0,0.0,0.0,0.0,-12.0,7.0,-19.0
New Hampshire,2024,7,3,1,2,0.3333333333333333,47.0,105.0,-58.0,15.666666666666666,35.0,-19.33333333333333,0,0,1,2,0.611111111111111,24.222222222222225,26.5,-2.2777777777777763,0.0,0.0,0.0,0.0,-0.16666666666666669,-4.333333333333334,1.1666666666666643,-5.499999999999995
New Hampshire,2024,8,2,2,0,1.0,83.0,23.0,60.0,41.5,11.5,30.0,2,0,0,0,0.611111111111111,23.055555555555554,28.333333333333332,-5.277777777777776,0.0,0.0,0.0,0.0,0.5416666666666667,22.583333333333332,-22.625,45.20833333333333
New Hampshire,2024,9,4,2,2,0.5,64.0,115.0,-51.0,16.0,28.75,-12.75,0,0,2,2,0.611111111111111,24.388888888888886,25.083333333333332,-0.6944444444444429,0.11111111111111105,4.388888888888886,-8.750000000000004,13.138888888888891,-0.06666666666666665,-7.433333333333334,-0.8500000000000014,-6.583333333333334
New Hampshire,2024,10,5,2,3,0.4,70.0,129.0,-59.0,14.0,25.8,-11.8,0,0,2,3,0.6333333333333333,23.833333333333332,22.016666666666666,1.8166666666666664,0.1333333333333333,3.833333333333332,-11.81666666666667,15.65,-0.15555555555555545,-8.194444444444446,-3.6583333333333314,-4.536111111111112
New Hampshire,2024,11,3,2,1,0.6666666666666666,92.0,49.0,43.0,30.666666666666668,16.333333333333332,14.333333333333334,2,1,0,0,0.5222222222222223,20.222222222222225,23.627777777777776,-3.4055555555555554,0.022222222222222254,0.22222222222222499,-10.20555555555556,10.427777777777779,0.1333333333333333,9.642857142857142,-12.602380952380955,22.245238095238093
New Hampshire,2024,12,4,3,1,0.75,125.0,69.0,56.0,31.25,17.25,14.0,3,1,0,0,0.6055555555555555,25.305555555555557,19.794444444444444,5.51111111111111,0.10555555555555551,5.305555555555557,-14.038888888888891,19.344444444444445,0.20000000000000007,9.020833333333336,-10.110416666666666,19.13125
New Hampshire,2024,13,6,3,3,0.5,101.0,143.0,-42.0,16.833333333333332,23.83333333333333,-7.0,0,0,3,3,0.6388888888888888,26.25,19.138888888888886,7.111111111111112,0.13888888888888884,6.25,-14.69444444444445,20.944444444444446,-0.07222222222222219,-6.398148148148149,-2.403703703703709,-3.994444444444445
New Hampshire,2024,14,5,4,1,0.8,156.0,99.0,57.0,31.2,19.8,11.4,4,1,0,0,0.6833333333333332,26.427777777777777,20.29444444444444,6.133333333333333,0.18333333333333324,6.427777777777777,-13.538888888888895,19.96666666666667,0.2350000000000001,8.608333333333334,-6.196666666666662,14.805
New Haven,2022,3,1,1,0,1.0,31.0,26.0,5.0,31.0,26.0,5.0,1,0,0,0,1.0,31.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Haven,2022,4,1,0,1,0.0,20.0,27.0,-7.0,20.0,27.0,-7.0,0,0,0,1,0.5,25.5,26.5,-1.0,0.0,0.0,0.0,0.0,-1.0,-11.0,1.0,-12.0
New Haven,2022,5,2,1,1,0.5,41.0,40.0,1.0,20.5,20.0,0.5,0,0,1,1,0.5,23.833333333333332,24.333333333333332,-0.5,0.0,0.0,0.0,0.0,0.0,-5.0,-6.5,1.5
New Haven,2022,6,2,2,0,1.0,85.0,52.0,33.0,42.5,26.0,16.5,2,0,0,0,0.5,27.666666666666668,24.333333333333332,3.3333333333333335,0.0,0.0,0.0,0.0,0.5,18.666666666666668,1.6666666666666679,17.0
New Haven,2022,7,3,3,0,1.0,120.0,59.0,61.0,40.0,19.666666666666668,20.33333333333333,3,0,0,0,0.8333333333333334,34.333333333333336,21.88888888888889,12.444444444444443,0.0,0.0,0.0,0.0,0.375,11.5,-5.083333333333332,16.58333333333333
New Haven,2022,9,3,2,1,0.6666666666666666,62.0,50.0,12.0,20.666666666666668,16.666666666666668,4.0,0,0,2,1,0.8888888888888888,34.38888888888889,20.777777777777782,13.611111111111109,0.38888888888888884,10.55555555555556,-3.55555555555555,14.111111111111109,-0.033333333333333326,-10.133333333333333,-7.066666666666666,-3.0666666666666655
New Haven,2022,10,4,4,0,1.0,187.0,79.0,108.0,46.75,19.75,27.0,4,0,0,0,0.8888888888888888,35.80555555555556,18.694444444444446,17.11111111111111,0.38888888888888884,11.972222222222225,-5.638888888888886,17.61111111111111,0.30555555555555547,17.63888888888889,-2.805555555555557,20.444444444444446
New Haven,2022,11,4,2,2,0.5,75.0,64.0,11.0,18.75,16.0,2.75,0,0,2,2,0.7222222222222222,28.722222222222225,17.472222222222225,11.25,0.2222222222222222,4.888888888888893,-6.861111111111107,11.75,-0.23809523809523814,-12.88095238095238,-6.154761904761905,-6.726190476190476
New Haven,2022,12,5,3,2,0.6,129.0,78.0,51.0,25.8,15.6,10.2,0,0,3,2,0.7000000000000001,30.433333333333334,17.116666666666667,13.316666666666668,0.20000000000000007,6.600000000000001,-7.216666666666665,13.816666666666668,-0.10833333333333328,-4.220833333333335,-5.785416666666668,1.5645833333333332
New Haven,2023,3,1,0,1,0.0,24.0,27.0,-3.0,24.0,27.0,-3.0,0,1,0,0,0.0,24.0,27.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Haven,2023,4,1,1,0,1.0,14.0,13.0,1.0,14.0,13.0,1.0,0,0,1,0,0.5,19.0,20.0,-1.0,0.0,0.0,0.0,0.0,1.0,-10.0,-14.0,4.0
New Haven,2023,5,2,2,0,1.0,55.0,27.0,28.0,27.5,13.5,14.0,0,0,2,0,0.6666666666666666,21.833333333333332,17.833333333333332,4.0,0.0,0.0,0.0,0.0,0.5,8.5,-6.5,15.0
New Haven,2023,6,2,1,1,0.5,58.0,34.0,24.0,29.0,17.0,12.0,1,1,0,0,0.8333333333333334,23.5,14.5,9.0,0.0,0.0,0.0,0.0,-0.16666666666666663,7.166666666666668,-0.8333333333333321,8.0
New Haven,2023,7,3,2,1,0.6666666666666666,96.0,34.0,62.0,32.0,11.333333333333334,20.666666666666668,2,1,0,0,0.7222222222222222,29.5,13.944444444444445,15.555555555555557,0.0,0.0,0.0,0.0,0.04166666666666663,8.375,-6.291666666666666,14.666666666666668
New Haven,2023,9,4,2,2,0.5,105.0,47.0,58.0,26.25,11.75,14.5,2,2,0,0,0.5555555555555555,29.083333333333332,13.361111111111112,15.722222222222223,-0.11111111111111116,7.25,-4.47222222222222,11.722222222222223,-0.1333333333333333,0.9499999999999993,-4.616666666666667,5.566666666666666
New Haven,2023,10,3,3,0,1.0,88.0,41.0,47.0,29.33333333333333,13.666666666666666,15.666666666666666,0,0,3,0,0.7222222222222222,29.194444444444443,12.25,16.944444444444446,0.05555555555555558,7.361111111111111,-5.583333333333332,12.944444444444446,0.38888888888888895,3.8749999999999964,-1.9305555555555554,5.805555555555554
New Haven,2023,11,5,3,2,0.6,130.0,61.0,69.0,26.0,12.2,13.8,3,2,0,0,0.7000000000000001,27.194444444444443,12.538888888888886,14.655555555555557,0.03333333333333344,5.361111111111111,-5.294444444444446,10.655555555555557,-0.06666666666666665,-0.011904761904759198,-3.121428571428572,3.109523809523809
New Haven,2023,12,4,4,0,1.0,105.0,55.0,50.0,26.25,13.75,12.5,0,0,4,0,0.8666666666666667,27.194444444444443,13.205555555555556,13.988888888888889,0.20000000000000007,5.361111111111111,-4.627777777777776,9.988888888888889,0.3416666666666667,0.2395833333333357,-1.1812500000000004,1.4208333333333325
New Haven,2024,3,1,0,1,0.0,7.0,22.0,-15.0,7.0,22.0,-15.0,0,0,0,1,0.0,7.0,22.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Haven,2024,5,2,1,1,0.5,54.0,39.0,15.0,27.0,19.5,7.5,0,0,1,1,0.25,17.0,20.75,-3.75,0.0,0.0,0.0,0.0,0.5,20.0,-2.5,22.5
New Haven,2024,6,1,1,0,1.0,45.0,34.0,11.0,45.0,34.0,11.0,1,0,0,0,0.5,26.333333333333332,25.166666666666668,1.1666666666666667,0.0,0.0,0.0,0.0,0.75,28.0,13.25,14.75
New Haven,2024,8,3,2,1,0.6666666666666666,99.0,74.0,25.0,33.0,24.666666666666668,8.333333333333334,0,0,2,1,0.7222222222222222,35.0,26.055555555555557,8.944444444444445,0.0,0.0,0.0,0.0,0.16666666666666663,6.666666666666668,-0.5,7.166666666666667
New Haven,2024,9,4,3,1,0.75,120.0,74.0,46.0,30.0,18.5,11.5,0,0,3,1,0.8055555555555555,36.0,25.722222222222225,10.277777777777779,0.0,0.0,0.0,0.0,0.20833333333333337,2.0,-6.541666666666668,8.541666666666666
